ball,2,11.6,Royal Challengers Bangalore,TM Head,SR Watson,MC Henriques,1,0
ball,2,12.1,Royal Challengers Bangalore,TM Head,SR Watson,Rashid Khan,1,0
ball,2,12.2,Royal Challengers Bangalore,SR Watson,TM Head,Rashid Khan,2,0
ball,2,12.3,Royal Challengers Bangalore,SR Watson,TM Head,Rashid Khan,1,0
ball,2,12.4,Royal Challengers Bangalore,TM Head,SR Watson,Rashid Khan,4,0
ball,2,12.5,Royal Challengers Bangalore,TM Head,SR Watson,Rashid Khan,0,0,caught,TM Head
ball,2,12.6,Royal Challengers Bangalore,SR Watson,Sachin Baby,Rashid Khan,0,0
ball,2,13.1,Royal Challengers Bangalore,Sachin Baby,SR Watson,Bipul Sharma,0,0
ball,2,13.2,Royal Challengers Bangalore,Sachin Baby,SR Watson,Bipul Sharma,1,0
ball,2,13.3,Royal Challengers Bangalore,SR Watson,Sachin Baby,Bipul Sharma,1,0
ball,2,13.4,Royal Challengers Bangalore,Sachin Baby,SR Watson,Bipul Sharma,0,0,caught,Sachin Baby
ball,2,13.5,Royal Challengers Bangalore,SR Watson,STR Binny,Bipul Sharma,1,0
ball,2,13.6,Royal Challengers Bangalore,STR Binny,SR Watson,Bipul Sharma,1,0
ball,2,14.1,Royal Challengers Bangalore,STR Binny,SR Watson,Rashid Khan,1,0
ball,2,14.2,Royal Challengers Bangalore,SR Watson,STR Binny,Rashid Khan,1,0
ball,2,14.3,Royal Challengers Bangalore,STR Binny,SR Watson,Rashid Khan,0,0
ball,2,14.4,Royal Challengers Bangalore,STR Binny,SR Watson,Rashid Khan,0,0
ball,2,14.5,Royal Challengers Bangalore,STR Binny,SR Watson,Rashid Khan,1,0
ball,2,14.6,Royal Challengers Bangalore,SR Watson,STR Binny,Rashid Khan,6,0
ball,2,15.1,Royal Challengers Bangalore,STR Binny,SR Watson,BCJ Cutting,0,0
ball,2,15.2,Royal Challengers Bangalore,STR Binny,SR Watson,BCJ Cutting,6,0
ball,2,15.3,Royal Challengers Bangalore,STR Binny,SR Watson,BCJ Cutting,1,0
ball,2,15.4,Royal Challengers Bangalore,SR Watson,STR Binny,BCJ Cutting,0,0
ball,2,15.5,Royal Challengers Bangalore,SR Watson,STR Binny,BCJ Cutting,4,0
ball,2,15.6,Royal Challengers Bangalore,SR Watson,STR Binny,BCJ Cutting,1,0
ball,2,16.1,Royal Challengers Bangalore,SR Watson,STR Binny,B Kumar,1,0
ball,2,16.2,Royal Challengers Bangalore,STR Binny,SR Watson,B Kumar,1,0
ball,2,16.3,Royal Challengers Bangalore,SR Watson,STR Binny,B Kumar,0,0
ball,2,16.4,Royal Challengers Bangalore,SR Watson,STR Binny,B Kumar,1,0
ball,2,16.5,Royal Challengers Bangalore,STR Binny,SR Watson,B Kumar,0,0,caught,STR Binny
ball,2,16.6,Royal Challengers Bangalore,S Aravind,SR Watson,B Kumar,0,0
ball,2,17.1,Royal Challengers Bangalore,SR Watson,S Aravind,A Nehra,2,0
ball,2,17.2,Royal Challengers Bangalore,SR Watson,S Aravind,A Nehra,0,0
ball,2,17.3,Royal Challengers Bangalore,SR Watson,S Aravind,A Nehra,0,0,caught,SR Watson
ball,2,17.4,Royal Challengers Bangalore,S Aravind,TS Mills,A Nehra,0,0,bowled,S Aravind
ball,2,17.5,Royal Challengers Bangalore,YS Chahal,TS Mills,A Nehra,0,0
ball,2,17.6,Royal Challengers Bangalore,YS Chahal,TS Mills,A Nehra,0,0
ball,2,18.1,Royal Challengers Bangalore,TS Mills,YS Chahal,B Kumar,0,1
ball,2,18.2,Royal Challengers Bangalore,YS Chahal,TS Mills,B Kumar,0,0
ball,2,18.3,Royal Challengers Bangalore,YS Chahal,TS Mills,B Kumar,1,0
ball,2,18.4,Royal Challengers Bangalore,TS Mills,YS Chahal,B Kumar,6,0
ball,2,18.5,Royal Challengers Bangalore,TS Mills,YS Chahal,B Kumar,0,0,caught,TS Mills
ball,2,18.6,Royal Challengers Bangalore,YS Chahal,A Choudhary,B Kumar,1,0
ball,2,19.1,Royal Challengers Bangalore,YS Chahal,A Choudhary,BCJ Cutting,0,0
ball,2,19.2,Royal Challengers Bangalore,YS Chahal,A Choudhary,BCJ Cutting,1,0
ball,2,19.3,Royal Challengers Bangalore,A Choudhary,YS Chahal,BCJ Cutting,6,0
ball,2,19.4,Royal Challengers Bangalore,A Choudhary,YS Chahal,BCJ Cutting,0,0,run out,YS Chahal
ball,1,0.1,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,1
ball,1,0.2,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
ball,1,0.3,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,1,0
ball,1,0.4,Mumbai Indians,JC Buttler,PA Patel,AB Dinda,5,0
ball,1,0.5,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,4,0
ball,1,0.6,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
ball,1,0.7,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
ball,1,1.1,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,4,0
ball,1,1.2,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,0,0
ball,1,1.3,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,4,0
ball,1,1.4,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,0,0
ball,1,1.5,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,0,0
ball,1,1.6,Mumbai Indians,JC Buttler,PA Patel,DL Chahar,0,0
ball,1,2.1,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
ball,1,2.2,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,4,0
ball,1,2.3,Mumbai Indians,PA Patel,JC Buttler,AB Dinda,0,0
